id,Umsatz
1812175,185.68764
1812185,190.22313
1812195,200.17538
1812205,203.56917
1812215,226.771
1812225,244.34879
1812235,252.55219
1812245,213.69135
1812275,224.94254
1812285,235.99759
1812295,245.4749
1812305,272.02805
1812315,1239.2996
1901025,257.6331
1901035,254.3554
1901045,276.2253
1901055,257.49057
1901065,266.49854
1901075,233.05382
1901085,218.8129
1901095,238.41258
1901105,238.60712
1901115,238.91974
1901125,263.96
1901135,267.166
1901145,229.71304
1901155,234.7479
1901165,237.73767
1901175,231.42308
1901185,245.24841
1901195,252.16154
1901205,269.57956
1901215,216.83752
1901225,214.14825
1901235,218.21353
1901245,230.8774
1901255,236.76553
1901265,247.40608
1901275,261.86685
1901285,222.48482
1901295,219.8685
1901305,231.71703
1901315,228.17181
1902015,244.94568
1902025,270.28983
1902035,315.2904
1902045,242.2507
1902055,226.64139
1902065,229.65259
1902075,225.61867
1902085,252.73657
1902095,272.3537
1902105,288.5778
1902115,240.13275
1902125,231.76431
1902135,241.18335
1902145,227.38945
1902155,258.46628
1902165,283.17722
1902175,314.11438
1902185,242.49367
1902195,245.73677
1902205,241.56194
1902215,240.30864
1902225,258.81314
1902235,278.29712
1902245,317.98666
1902255,231.90692
1902265,242.65793
1902275,244.22954
1902285,234.22131
1903015,253.38895
1903025,258.56638
1903035,271.65698
1903045,210.59518
1903055,216.73752
1903065,222.94263
1903075,220.07837
1903085,229.58513
1903095,234.79234
1903105,273.16046
1903115,215.49136
1903125,214.02228
1903135,223.92415
1903145,224.48834
1903155,236.982
1903165,243.47232
1903175,269.60898
1903185,213.97922
1903195,224.57693
1903215,226.92151
1903225,241.60434
1903235,249.16183
1903245,288.53693
1903255,214.5422
1903265,226.49594
1903275,232.1925
1903285,231.0983
1903295,228.25365
1903305,242.23976
1903315,287.44623
1904015,249.99393
1904025,242.50056
1904045,260.41663
1904055,270.67728
1904065,287.52225
1904075,266.57983
1904085,256.19162
1904095,254.36928
1904105,258.66705
1904115,265.94968
1904125,265.6722
1904135,284.64838
1904145,256.5639
1904155,251.71889
1904165,247.85141
1904175,252.90346
1904185,260.53476
1904205,279.28452
1904215,282.5627
1904225,250.39157
1904235,249.01651
1904245,242.31906
1904255,246.89929
1904265,256.936
1904275,278.27377
1904285,283.41626
1904295,242.81015
1904305,245.73315
1905025,276.304
1905035,280.08014
1905045,285.93307
1905055,300.78262
1905065,257.98016
1905075,260.40604
1905085,251.45786
1905095,242.58998
1905105,288.03375
1905115,297.1613
1905125,303.01443
1905135,271.29224
1905145,281.44522
1905155,272.07227
1905165,273.27728
1905175,288.7634
1905185,278.27557
1905195,290.76105
1905205,255.1549
1905215,247.32529
1905225,260.74844
1905235,267.9254
1905245,280.63675
1905255,314.0249
1905265,283.25977
1905275,264.56296
1905285,269.43246
1905295,272.24417
1905305,275.60727
1905315,301.2629
1906015,273.51843
1906025,269.9869
1906035,243.38832
1906045,260.98123
1906055,254.09885
1906065,252.28578
1906075,261.2869
1906085,297.11252
1906095,280.91617
1906105,255.1633
1906115,239.64035
1906125,258.26898
1906135,244.79807
1906145,261.96622
1906155,293.0346
1906165,282.12067
1906175,248.41637
1906185,213.34229
1906195,232.70906
1906205,254.38254
1906215,265.51865
1906225,315.5862
1906235,283.38583
1906245,257.72144
1906255,236.27141
1906265,257.10217
1906275,272.3667
1906285,290.217
1906295,320.1619
1906305,264.23563
1907015,288.45172
1907025,285.06244
1907035,296.62198
1907045,301.73953
1907055,314.8642
1907065,322.35123
1907075,329.08157
1907085,289.7388
1907095,290.53574
1907115,294.9507
1907125,302.98703
1907135,314.36588
1907145,332.17673
1907155,293.29236
1907165,286.35617
1907175,296.95142
1907185,291.18982
1907195,302.9951
1907205,316.3442
1907215,333.963
1907225,295.9303
1907235,266.45425
1907245,280.24832
1907255,275.2212
1907265,294.9733
1907275,328.63165
1907285,349.6285
1907295,272.0058
1907305,300.2764
1811016,76.47483
1811026,80.40548
1811036,78.9054
1811046,68.0654
1811056,71.62722
1811066,69.32067
1811076,70.882385
1811086,73.67258
1811096,78.970116
1811106,84.29704
1811116,74.85972
1811126,73.94959
1811136,75.94999
1811146,65.87072
1811156,76.55773
1811166,73.57038
1811176,74.88324
1811186,74.38392
1811196,76.241104
1811206,76.50125
1811216,72.40497
1811226,72.2285
1811236,76.43683
1811246,80.63257
1811256,79.29189
1811266,79.1814
1811276,76.53147
1811286,75.30898
1811296,77.61083
1811306,79.67846
1812016,93.433655
1812026,78.18971
1812036,83.762276
1812046,78.1834
1812056,76.84652
1812066,84.80103
1812076,85.72317
1812086,92.877655
1812096,78.31386
1812106,82.24275
1812116,80.98485
1812126,79.36987
1812136,88.134705
1812146,86.1574
1812156,88.2591
1812166,77.48855
1812176,82.358696
1812186,76.89597
1812196,83.86854
1812206,88.24761
1812216,95.38117
1812226,105.74454
1812236,86.58668
1812246,94.3727
1812276,93.190056
1812286,100.30515
