id,Umsatz
1812175,174.68718
1812185,176.20456
1812195,183.3547
1812205,188.70561
1812215,232.09416
1812225,261.6724
1812235,272.6405
1812245,235.94458
1812275,231.6186
1812285,243.30075
1812295,268.17776
1812305,276.23346
1812315,1097.3562
1901025,258.0878
1901035,262.74658
1901045,254.59212
1901055,238.94719
1901065,273.03683
1901075,192.50609
1901085,199.41821
1901095,198.73538
1901105,199.69588
1901115,209.14113
1901125,234.11436
1901135,274.9287
1901145,202.33524
1901155,196.64645
1901165,190.97054
1901175,192.18922
1901185,222.58612
1901195,238.31294
1901205,281.21686
1901215,217.80745
1901225,204.29796
1901235,209.0956
1901245,212.67567
1901255,232.52055
1901265,231.53601
1901275,267.69388
1901285,200.83377
1901295,198.44391
1901305,203.67372
1901315,199.87805
1902015,235.8238
1902025,269.01617
1902035,327.20602
1902045,218.47736
1902055,212.17276
1902065,214.00029
1902075,211.28166
1902085,231.45937
1902095,252.27061
1902105,306.5648
1902115,217.25446
1902125,225.90602
1902135,226.47462
1902145,220.85727
1902155,239.54962
1902165,270.32907
1902175,329.40875
1902185,217.43297
1902195,229.40617
1902205,215.78093
1902215,215.20245
1902225,234.49255
1902235,272.99872
1902245,328.803
1902255,224.24268
1902265,223.98631
1902275,219.94417
1902285,217.52585
1903015,231.91542
1903025,249.22359
1903035,284.9665
1903045,199.6027
1903055,207.4804
1903065,194.39731
1903075,203.64307
1903085,208.72507
1903095,224.98921
1903105,285.96765
1903115,208.76823
1903125,205.31117
1903135,194.31822
1903145,199.30228
1903155,208.63942
1903165,219.81462
1903175,283.6824
1903185,200.61931
1903195,216.22868
1903215,206.07095
1903225,218.78824
1903235,244.93352
1903245,290.74936
1903255,204.23112
1903265,203.69942
1903275,197.9763
1903285,207.60063
1903295,210.67427
1903305,251.18095
1903315,289.10837
1904015,219.18675
1904025,221.03773
1904045,245.20044
1904055,256.16983
1904065,272.81775
1904075,281.5022
1904085,231.54543
1904095,240.03519
1904105,238.03069
1904115,246.18495
1904125,251.70396
1904135,294.5655
1904145,286.19534
1904155,235.55728
1904165,240.80983
1904175,240.04054
1904185,245.09038
1904205,263.9732
1904215,262.66766
1904225,323.67438
1904235,223.3998
1904245,199.11708
1904255,218.46318
1904265,216.70174
1904275,260.31262
1904285,271.0049
1904295,218.69662
1904305,217.56094
1905025,249.22026
1905035,261.77176
1905045,290.54132
1905055,314.70294
1905065,244.11055
1905075,252.16846
1905085,224.3745
1905095,222.90895
1905105,264.0192
1905115,303.40042
1905125,311.97772
1905135,245.95035
1905145,252.44173
1905155,244.10527
1905165,243.37898
1905175,265.00314
1905185,287.6508
1905195,306.0235
1905205,235.10124
1905215,224.52238
1905225,229.01048
1905235,236.49701
1905245,256.87973
1905255,300.15137
1905265,290.0788
1905275,236.1421
1905285,249.98308
1905295,243.48293
1905305,370.38806
1905315,283.9284
1906015,277.90118
1906025,280.4281
1906035,247.10783
1906045,248.10725
1906055,237.89691
1906065,240.65158
1906075,254.44069
1906085,291.03427
1906095,293.9571
1906105,390.2472
1906115,225.46346
1906125,231.40776
1906135,229.86493
1906145,245.90535
1906155,275.55502
1906165,293.97144
1906175,247.6088
1906185,201.79054
1906195,217.06532
1906205,240.4304
1906215,256.59723
1906225,321.21326
1906235,299.0878
1906245,270.1759
1906255,238.87842
1906265,246.55667
1906275,270.62277
1906285,290.12793
1906295,322.43268
1906305,277.1792
1907015,301.87317
1907025,311.90878
1907035,307.74716
1907045,312.14072
1907055,321.9088
1907065,355.5528
1907075,343.53894
1907085,312.83588
1907095,303.2965
1907115,309.23328
1907125,309.8329
1907135,338.6045
1907145,354.4804
1907155,295.5315
1907165,302.84344
1907175,302.70746
1907185,298.27246
1907195,318.81802
1907205,312.4008
1907215,336.4452
1907225,311.79123
1907235,289.84396
1907245,291.34247
1907255,287.7051
1907265,298.5408
1907275,342.13885
1907285,340.24884
1907295,305.82764
1907305,307.45996
1811016,56.637238
1811026,60.199245
1811036,59.222507
1811046,59.79211
1811056,60.53356
1811066,57.34388
1811076,60.067627
1811086,57.72839
1811096,57.69902
1811106,55.706852
1811116,53.352573
1811126,58.657795
1811136,57.388603
1811146,56.656487
1811156,55.562645
1811166,59.933933
1811176,59.11614
1811186,57.53063
1811196,63.38639
1811206,58.117085
1811216,59.6524
1811226,58.388435
1811236,65.66631
1811246,67.490814
1811256,63.704716
1811266,67.35332
1811276,60.671318
1811286,62.594418
1811296,62.4883
1811306,60.247215
1812016,96.24466
1812026,82.956604
1812036,85.872
1812046,89.652374
1812056,85.767914
1812066,87.56135
1812076,83.65476
1812086,90.17463
1812096,83.56969
1812106,93.53146
1812116,89.55239
1812126,88.78388
1812136,94.73013
1812146,92.67776
1812156,88.74147
1812166,85.383
1812176,94.72095
1812186,87.78339
1812196,94.19044
1812206,96.31877
1812216,82.0554
1812226,87.5562
1812236,80.43872
1812246,88.6727
1812276,81.81421
1812286,88.80173
